filename,preds
melspec_637.npy,['Speech' 'Vacuum_cleaner']
melspec_2438.npy,['Speech' 'Vacuum_cleaner']
melspec_223.npy,['Running_water' 'Speech']
melspec_33.npy,['Speech']
melspec_125.npy,['Blender' 'Speech']
melspec_2257.npy,['Speech']
melspec_147.npy,['Alarm_bell_ringing' 'Speech']
melspec_2191.npy,['Alarm_bell_ringing' 'Speech']
melspec_925.npy,['Speech']
melspec_1285.npy,['Running_water' 'Speech']
melspec_881.npy,['Alarm_bell_ringing' 'Speech']
melspec_1558.npy,['Dishes' 'Speech']
melspec_1473.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_53.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_331.npy,['Cat' 'Speech']
melspec_1805.npy,['Speech' 'Vacuum_cleaner']
melspec_390.npy,['Dishes' 'Frying' 'Speech']
melspec_1545.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_215.npy,['Speech' 'Vacuum_cleaner']
melspec_1213.npy,['Speech']
melspec_1036.npy,['Speech']
melspec_786.npy,['Speech' 'Vacuum_cleaner']
melspec_2307.npy,['Speech']
melspec_1118.npy,['Dishes' 'Frying' 'Speech']
melspec_334.npy,['Blender' 'Speech']
melspec_323.npy,['Speech']
melspec_316.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_102.npy,['Speech']
melspec_1262.npy,['Dog' 'Speech']
melspec_892.npy,['Cat' 'Speech']
melspec_1583.npy,['Running_water' 'Speech']
melspec_2086.npy,['Dishes' 'Frying' 'Speech']
melspec_225.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1373.npy,['Speech' 'Vacuum_cleaner']
melspec_584.npy,['Speech']
melspec_2114.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1098.npy,['Dishes' 'Frying' 'Speech']
melspec_2053.npy,['Speech' 'Vacuum_cleaner']
melspec_2352.npy,['Blender' 'Electric_shaver_toothbrush' 'Speech']
melspec_522.npy,['Speech' 'Vacuum_cleaner']
melspec_1289.npy,['Dog' 'Speech']
melspec_1749.npy,['Blender' 'Speech']
melspec_242.npy,['Speech' 'Vacuum_cleaner']
melspec_1769.npy,['Dishes' 'Running_water' 'Speech']
melspec_781.npy,['Speech']
melspec_497.npy,['Dog' 'Speech']
melspec_795.npy,['Dishes' 'Frying' 'Speech']
melspec_1054.npy,['Speech']
melspec_1927.npy,['Dishes' 'Speech']
melspec_2015.npy,['Speech' 'Vacuum_cleaner']
melspec_2310.npy,['Alarm_bell_ringing' 'Speech']
melspec_1102.npy,['Dishes']
melspec_1864.npy,['Speech']
melspec_1068.npy,['Speech']
melspec_1024.npy,['Speech']
melspec_1497.npy,['Dog' 'Speech']
melspec_2359.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_640.npy,['Cat' 'Speech']
melspec_1093.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_177.npy,['Cat' 'Speech']
melspec_837.npy,['Speech' 'Vacuum_cleaner']
melspec_583.npy,['Speech']
melspec_1520.npy,['Running_water' 'Speech']
melspec_1119.npy,['Running_water' 'Speech']
melspec_1389.npy,['Running_water' 'Speech']
melspec_1823.npy,['Speech' 'Vacuum_cleaner']
melspec_1569.npy,['Alarm_bell_ringing' 'Speech']
melspec_1216.npy,['Speech']
melspec_2316.npy,['Alarm_bell_ringing' 'Speech']
melspec_299.npy,['Dog' 'Speech']
melspec_828.npy,['Alarm_bell_ringing' 'Speech']
melspec_867.npy,['Dishes' 'Speech']
melspec_250.npy,['Alarm_bell_ringing' 'Speech']
melspec_1637.npy,['Blender' 'Speech']
melspec_1392.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1458.npy,['Dishes' 'Frying']
melspec_2490.npy,['Dog' 'Speech']
melspec_1820.npy,['Running_water' 'Speech']
melspec_2282.npy,['Dishes' 'Frying' 'Speech']
melspec_1427.npy,['Blender' 'Speech']
melspec_385.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1095.npy,['Speech']
melspec_2161.npy,['Running_water' 'Speech']
melspec_2308.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_999.npy,['Blender' 'Speech']
melspec_1687.npy,['Speech' 'Vacuum_cleaner']
melspec_704.npy,['Alarm_bell_ringing' 'Speech']
melspec_1951.npy,['Speech']
melspec_2299.npy,['Speech' 'Vacuum_cleaner']
melspec_1830.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
melspec_2061.npy,['Alarm_bell_ringing' 'Speech']
melspec_1601.npy,['Running_water' 'Speech']
melspec_2396.npy,['Speech' 'Vacuum_cleaner']
melspec_1272.npy,['Speech' 'Vacuum_cleaner']
melspec_1346.npy,['Dog' 'Speech']
melspec_1306.npy,['Blender' 'Speech']
melspec_1462.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_359.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2449.npy,['Dishes' 'Frying' 'Speech']
melspec_1145.npy,['Dishes' 'Speech']
melspec_2323.npy,['Dishes' 'Frying' 'Speech']
melspec_755.npy,['Dishes' 'Frying' 'Speech']
melspec_2100.npy,['Cat' 'Speech']
melspec_514.npy,['Alarm_bell_ringing' 'Speech']
melspec_447.npy,['Alarm_bell_ringing' 'Speech']
melspec_1899.npy,['Cat' 'Speech']
melspec_2032.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1754.npy,['Dishes' 'Frying' 'Speech']
melspec_138.npy,['Blender' 'Speech']
melspec_1716.npy,['Running_water' 'Speech']
melspec_1322.npy,['Dishes' 'Frying' 'Speech']
melspec_1208.npy,['Frying' 'Speech' 'Vacuum_cleaner']
melspec_2067.npy,['Blender' 'Speech']
melspec_1029.npy,['Alarm_bell_ringing' 'Speech']
melspec_2206.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1250.npy,['Blender' 'Speech']
melspec_2127.npy,['Speech']
melspec_1461.npy,['Running_water' 'Speech']
melspec_1230.npy,['Speech']
melspec_1104.npy,['Speech' 'Vacuum_cleaner']
melspec_849.npy,['Alarm_bell_ringing' 'Speech']
melspec_1923.npy,['Alarm_bell_ringing' 'Speech']
melspec_433.npy,['Speech' 'Vacuum_cleaner']
melspec_2143.npy,['Dog' 'Speech']
melspec_1757.npy,['Cat' 'Speech']
melspec_9.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2382.npy,['Speech']
melspec_115.npy,['Dishes' 'Frying' 'Speech']
melspec_593.npy,['Speech' 'Vacuum_cleaner']
melspec_82.npy,['Alarm_bell_ringing' 'Speech']
melspec_609.npy,['Speech' 'Vacuum_cleaner']
melspec_1873.npy,['Dishes' 'Frying' 'Speech']
melspec_2168.npy,['Alarm_bell_ringing' 'Speech']
melspec_1863.npy,['Dishes' 'Frying' 'Speech']
melspec_456.npy,['Dishes' 'Frying' 'Speech']
melspec_929.npy,['Alarm_bell_ringing' 'Speech']
melspec_1400.npy,['Speech']
melspec_1920.npy,['Running_water' 'Speech']
melspec_1634.npy,['Dog' 'Speech']
melspec_1219.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2255.npy,['Cat' 'Speech']
melspec_2295.npy,['Alarm_bell_ringing' 'Speech']
melspec_446.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1215.npy,['Dishes' 'Frying' 'Speech']
melspec_94.npy,['Frying' 'Speech']
melspec_2343.npy,['Dishes' 'Frying' 'Speech']
melspec_658.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_789.npy,['Running_water' 'Speech']
melspec_549.npy,['Speech' 'Vacuum_cleaner']
melspec_1293.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
melspec_1714.npy,['Running_water' 'Speech']
melspec_467.npy,['Alarm_bell_ringing' 'Speech']
melspec_1162.npy,['Dog' 'Speech']
melspec_2138.npy,['Dog' 'Speech']
melspec_1443.npy,['Speech']
melspec_61.npy,['Dog' 'Speech']
melspec_2014.npy,['Blender' 'Speech']
melspec_286.npy,['Blender' 'Speech']
melspec_350.npy,['Speech' 'Vacuum_cleaner']
melspec_1807.npy,['Speech']
melspec_1729.npy,['Speech' 'Vacuum_cleaner']
melspec_1320.npy,['Dishes' 'Frying' 'Speech']
melspec_369.npy,['Speech']
melspec_1003.npy,['Speech' 'Vacuum_cleaner']
melspec_965.npy,['Alarm_bell_ringing' 'Speech']
melspec_1305.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1086.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1223.npy,['Speech']
melspec_1887.npy,['Dishes' 'Frying' 'Speech']
melspec_594.npy,['Dishes' 'Speech']
melspec_974.npy,['Speech']
melspec_1501.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_310.npy,['Cat' 'Speech']
melspec_2322.npy,['Running_water' 'Speech']
melspec_1544.npy,['Alarm_bell_ringing' 'Speech']
melspec_768.npy,['Dishes' 'Frying' 'Speech']
melspec_1791.npy,['Dishes' 'Frying' 'Speech']
melspec_1709.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1072.npy,['Dog' 'Speech']
melspec_2088.npy,['Speech' 'Vacuum_cleaner']
melspec_83.npy,['Running_water' 'Speech']
melspec_42.npy,['Blender' 'Speech']
melspec_2059.npy,['Dishes' 'Frying' 'Speech']
melspec_370.npy,['Speech']
melspec_2115.npy,['Running_water' 'Speech']
melspec_2119.npy,['Speech']
melspec_2486.npy,['Speech' 'Vacuum_cleaner']
melspec_1308.npy,['Blender' 'Speech']
melspec_937.npy,['Blender' 'Speech']
melspec_1466.npy,['Dog' 'Speech']
melspec_2144.npy,['Alarm_bell_ringing' 'Speech']
melspec_510.npy,['Blender' 'Speech']
melspec_2458.npy,['Blender' 'Speech']
melspec_2159.npy,['Alarm_bell_ringing' 'Speech']
melspec_411.npy,['Speech']
melspec_580.npy,['Speech']
melspec_2048.npy,['Dog' 'Speech']
melspec_1032.npy,['Alarm_bell_ringing' 'Speech']
melspec_156.npy,['Frying' 'Speech']
melspec_79.npy,['Speech']
melspec_807.npy,['Cat' 'Speech']
melspec_1299.npy,['Frying' 'Speech']
melspec_302.npy,['Blender' 'Speech']
melspec_2049.npy,['silence']
melspec_2153.npy,['Speech']
melspec_1731.npy,['Dog' 'Speech']
melspec_1766.npy,['Running_water' 'Speech']
melspec_1251.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1310.npy,['Speech' 'Vacuum_cleaner']
melspec_776.npy,['Speech']
melspec_886.npy,['Speech']
melspec_1628.npy,['Speech']
melspec_773.npy,['Alarm_bell_ringing' 'Speech']
melspec_2116.npy,['Dishes' 'Frying' 'Speech']
melspec_792.npy,['Dog' 'Speech']
melspec_426.npy,['Speech']
melspec_2057.npy,['Dishes' 'Frying' 'Speech']
melspec_1445.npy,['Speech']
melspec_911.npy,['Speech']
melspec_1652.npy,['Dishes' 'Frying' 'Speech']
melspec_180.npy,['Alarm_bell_ringing' 'Speech']
melspec_1735.npy,['Running_water' 'Speech']
melspec_2301.npy,['Alarm_bell_ringing' 'Speech']
melspec_1826.npy,['Running_water' 'Speech']
melspec_1122.npy,['Speech']
melspec_1854.npy,['Dishes' 'Frying' 'Speech']
melspec_2413.npy,['Dishes' 'Frying' 'Speech']
melspec_657.npy,['Speech']
melspec_924.npy,['Dog' 'Speech']
melspec_1925.npy,['Speech']
melspec_537.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1049.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_648.npy,['Speech']
melspec_876.npy,['Dog' 'Speech']
melspec_731.npy,['Cat' 'Running_water' 'Speech']
melspec_355.npy,['Dishes' 'Frying' 'Speech']
melspec_2260.npy,['Running_water' 'Speech']
melspec_1140.npy,['Speech' 'Vacuum_cleaner']
melspec_2031.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_778.npy,['Alarm_bell_ringing' 'Electric_shaver_toothbrush' 'Speech']
melspec_236.npy,['Speech']
melspec_2365.npy,['Alarm_bell_ringing' 'Running_water' 'Speech']
melspec_2184.npy,['Dishes' 'Frying' 'Speech']
melspec_1110.npy,['Speech' 'Vacuum_cleaner']
melspec_2305.npy,['Dishes' 'Speech']
melspec_2422.npy,['Dishes' 'Frying' 'Speech']
melspec_763.npy,['Speech' 'Vacuum_cleaner']
melspec_440.npy,['Speech']
melspec_1381.npy,['Dishes' 'Frying' 'Speech']
melspec_1414.npy,['Speech']
melspec_1114.npy,['Alarm_bell_ringing' 'Speech']
melspec_977.npy,['Speech' 'Vacuum_cleaner']
melspec_228.npy,['Speech']
melspec_1915.npy,['Blender' 'Speech']
melspec_1131.npy,['Cat' 'Speech']
melspec_1995.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1200.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_863.npy,['Alarm_bell_ringing' 'Speech']
melspec_800.npy,['Speech']
melspec_39.npy,['Dog' 'Speech']
melspec_1057.npy,['Speech' 'Vacuum_cleaner']
melspec_551.npy,['Alarm_bell_ringing' 'Speech']
melspec_856.npy,['Cat' 'Speech']
melspec_143.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1712.npy,['Blender' 'Speech']
melspec_1960.npy,['Dog' 'Speech']
melspec_1034.npy,['Speech']
melspec_903.npy,['Speech' 'Vacuum_cleaner']
melspec_2052.npy,['Blender' 'Speech']
melspec_1097.npy,['Dishes' 'Frying' 'Speech']
melspec_1288.npy,['Speech' 'Vacuum_cleaner']
melspec_1227.npy,['Dog' 'Speech']
melspec_1704.npy,['Speech']
melspec_1756.npy,['Alarm_bell_ringing' 'Speech']
melspec_1962.npy,['Running_water' 'Speech']
melspec_2073.npy,['Running_water' 'Speech']
melspec_1967.npy,['Alarm_bell_ringing' 'Speech']
melspec_485.npy,['Speech']
melspec_853.npy,['Speech']
melspec_812.npy,['Speech']
melspec_634.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1999.npy,['Speech' 'Vacuum_cleaner']
melspec_1865.npy,['Running_water' 'Speech']
melspec_1860.npy,['Dishes' 'Frying' 'Speech']
melspec_1983.npy,['Dishes' 'Frying' 'Speech']
melspec_646.npy,['Dog' 'Speech']
melspec_1989.npy,['Alarm_bell_ringing' 'Speech']
melspec_672.npy,['Speech' 'Vacuum_cleaner']
melspec_1358.npy,['Speech']
melspec_80.npy,['Cat' 'Speech']
melspec_1236.npy,['Speech']
melspec_2009.npy,['Dishes' 'Frying' 'Speech']
melspec_1243.npy,['Speech' 'Vacuum_cleaner']
melspec_1905.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_612.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_906.npy,['Speech' 'Vacuum_cleaner']
melspec_220.npy,['Speech']
melspec_1662.npy,['Running_water' 'Speech']
melspec_2250.npy,['Dishes' 'Frying' 'Speech']
melspec_337.npy,['Speech']
melspec_1858.npy,['Dishes' 'Dog' 'Speech']
melspec_2124.npy,['Cat' 'Speech']
melspec_1948.npy,['Speech']
melspec_1515.npy,['Dishes' 'Frying' 'Speech']
melspec_257.npy,['Speech']
melspec_1963.npy,['Blender' 'Speech']
melspec_1067.npy,['Dishes' 'Frying' 'Speech']
melspec_1360.npy,['Speech' 'Vacuum_cleaner']
melspec_1.npy,['Dishes' 'Frying' 'Speech']
melspec_1193.npy,['Running_water' 'Speech']
melspec_1319.npy,['Alarm_bell_ringing' 'Speech']
melspec_45.npy,['Alarm_bell_ringing' 'Speech']
melspec_104.npy,['Speech']
melspec_2196.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1940.npy,['Blender' 'Speech']
melspec_730.npy,['Dog' 'Speech']
melspec_229.npy,['Dog' 'Speech']
melspec_1081.npy,['Alarm_bell_ringing' 'Speech']
melspec_69.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_968.npy,['Blender' 'Speech']
melspec_2091.npy,['Running_water' 'Speech']
melspec_689.npy,['Blender' 'Speech']
melspec_1256.npy,['Cat' 'Speech']
melspec_88.npy,['Speech']
melspec_222.npy,['Running_water' 'Speech']
melspec_2000.npy,['Dishes' 'Speech']
melspec_1689.npy,['Speech']
melspec_1495.npy,['Dog' 'Speech']
melspec_825.npy,['Speech' 'Vacuum_cleaner']
melspec_367.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_978.npy,['Cat' 'Speech']
melspec_1311.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
melspec_939.npy,['Cat' 'Speech']
melspec_358.npy,['Running_water' 'Speech']
melspec_2360.npy,['Alarm_bell_ringing' 'Speech']
melspec_555.npy,['Dishes' 'Frying' 'Speech']
melspec_2118.npy,['Frying' 'Speech']
melspec_1916.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1505.npy,['Running_water' 'Speech']
melspec_1084.npy,['Alarm_bell_ringing' 'Speech']
melspec_994.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
melspec_961.npy,['Speech']
melspec_1017.npy,['Dishes' 'Frying' 'Speech']
melspec_1922.npy,['Dishes' 'Frying' 'Speech']
melspec_840.npy,['Running_water' 'Speech']
melspec_136.npy,['Speech']
melspec_287.npy,['Alarm_bell_ringing' 'Speech']
melspec_1454.npy,['Speech']
melspec_1578.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1033.npy,['Alarm_bell_ringing' 'Speech']
melspec_160.npy,['Dog' 'Speech']
melspec_412.npy,['Running_water' 'Speech']
melspec_1969.npy,['Dishes' 'Speech']
melspec_344.npy,['Dishes' 'Speech']
melspec_1287.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1291.npy,['Alarm_bell_ringing' 'Speech']
melspec_845.npy,['Dishes' 'Frying' 'Speech']
melspec_1207.npy,['Dishes' 'Frying' 'Speech']
melspec_405.npy,['Speech' 'Vacuum_cleaner']
melspec_415.npy,['Speech']
melspec_1149.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_296.npy,['Running_water' 'Speech']
melspec_1183.npy,['Speech']
melspec_869.npy,['Dishes' 'Frying' 'Speech']
melspec_1896.npy,['Alarm_bell_ringing' 'Speech']
melspec_2033.npy,['Speech' 'Vacuum_cleaner']
melspec_1539.npy,['Blender' 'Speech']
melspec_1170.npy,['Alarm_bell_ringing' 'Speech']
melspec_2207.npy,['Speech']
melspec_995.npy,['Speech']
melspec_476.npy,['Speech' 'Vacuum_cleaner']
melspec_1673.npy,['Speech' 'Vacuum_cleaner']
melspec_37.npy,['Dishes' 'Frying' 'Speech']
melspec_2267.npy,['Cat' 'Speech']
melspec_993.npy,['Speech']
melspec_2090.npy,['Alarm_bell_ringing' 'Running_water' 'Speech']
melspec_2462.npy,['Running_water' 'Speech']
melspec_874.npy,['Dishes' 'Frying' 'Speech']
melspec_279.npy,['Speech']
melspec_987.npy,['Running_water' 'Speech']
melspec_413.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_599.npy,['Alarm_bell_ringing' 'Speech']
melspec_10.npy,['Speech']
melspec_1246.npy,['Dishes' 'Frying' 'Speech']
melspec_340.npy,['Speech']
melspec_464.npy,['Speech']
melspec_1455.npy,['Alarm_bell_ringing']
melspec_843.npy,['Dog' 'Speech']
melspec_1966.npy,['Running_water' 'Speech']
melspec_1301.npy,['Dishes' 'Frying' 'Speech']
melspec_256.npy,['Speech']
melspec_1773.npy,['Speech']
melspec_468.npy,['Alarm_bell_ringing' 'Speech']
melspec_1099.npy,['Running_water' 'Speech']
melspec_627.npy,['Dishes' 'Frying' 'Speech']
melspec_150.npy,['Dishes' 'Frying' 'Speech']
melspec_2120.npy,['Alarm_bell_ringing' 'Speech']
melspec_1362.npy,['Alarm_bell_ringing' 'Speech']
melspec_818.npy,['Speech' 'Vacuum_cleaner']
melspec_1410.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
melspec_2186.npy,['Blender' 'Speech']
melspec_2429.npy,['Speech']
melspec_1614.npy,['Speech']
melspec_108.npy,['Cat' 'Speech']
melspec_710.npy,['Dishes' 'Frying' 'Speech']
melspec_2321.npy,['Dog' 'Speech']
melspec_2027.npy,['Speech' 'Vacuum_cleaner']
melspec_63.npy,['Alarm_bell_ringing' 'Speech']
melspec_1418.npy,['Dishes' 'Frying' 'Speech']
melspec_1379.npy,['Alarm_bell_ringing' 'Speech']
melspec_1340.npy,['Dishes' 'Frying' 'Speech']
melspec_2137.npy,['Frying']
melspec_694.npy,['Alarm_bell_ringing' 'Speech']
melspec_1725.npy,['Running_water' 'Speech']
melspec_2393.npy,['Alarm_bell_ringing' 'Speech']
melspec_1117.npy,['Dog' 'Speech']
melspec_2402.npy,['Speech' 'Vacuum_cleaner']
melspec_827.npy,['Speech']
melspec_1198.npy,['Alarm_bell_ringing' 'Speech']
melspec_2166.npy,['Blender' 'Speech']
melspec_448.npy,['Dishes' 'Frying' 'Speech']
melspec_1764.npy,['Speech']
melspec_714.npy,['Speech' 'Vacuum_cleaner']
melspec_406.npy,['Speech']
melspec_2409.npy,['Alarm_bell_ringing' 'Speech']
melspec_1132.npy,['Dishes' 'Frying' 'Speech']
melspec_1929.npy,['Frying' 'Speech']
melspec_2404.npy,['Dishes' 'Speech']
melspec_836.npy,['Speech']
melspec_2389.npy,['Speech' 'Vacuum_cleaner']
melspec_341.npy,['Dog' 'Speech']
melspec_613.npy,['Alarm_bell_ringing' 'Speech']
melspec_1552.npy,['Running_water' 'Speech']
melspec_271.npy,['Speech']
melspec_2289.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1909.npy,['Running_water' 'Speech']
melspec_62.npy,['Speech' 'Vacuum_cleaner']
melspec_941.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1878.npy,['Frying' 'Speech']
melspec_713.npy,['Speech']
melspec_270.npy,['Speech']
melspec_396.npy,['Dishes' 'Speech']
melspec_153.npy,['Running_water' 'Speech']
melspec_1344.npy,['Alarm_bell_ringing' 'Speech']
melspec_1157.npy,['Speech']
melspec_2089.npy,['Speech']
melspec_65.npy,['Dog' 'Speech']
melspec_1824.npy,['Alarm_bell_ringing' 'Speech']
melspec_2441.npy,['Speech' 'Vacuum_cleaner']
melspec_1408.npy,['Dog' 'Speech']
melspec_167.npy,['Speech' 'Vacuum_cleaner']
melspec_1100.npy,['Running_water' 'Speech']
melspec_44.npy,['Dishes' 'Frying' 'Speech']
melspec_1671.npy,['Dog' 'Speech']
melspec_2397.npy,['Alarm_bell_ringing' 'Speech']
melspec_2470.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1220.npy,['Dishes' 'Frying' 'Speech']
melspec_1895.npy,['Dog' 'Speech']
melspec_1702.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1638.npy,['Alarm_bell_ringing' 'Speech']
melspec_2349.npy,['Blender' 'Speech']
melspec_660.npy,['Dishes' 'Frying' 'Running_water' 'Speech']
melspec_1190.npy,['Dishes' 'Frying']
melspec_690.npy,['Cat' 'Speech']
melspec_387.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_232.npy,['Dishes' 'Frying' 'Speech']
melspec_1376.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1609.npy,['Blender' 'Speech']
melspec_653.npy,['Speech' 'Vacuum_cleaner']
melspec_2157.npy,['Speech']
melspec_2418.npy,['Dog' 'Speech']
melspec_2037.npy,['Alarm_bell_ringing' 'Speech']
melspec_643.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1788.npy,['Speech']
melspec_1684.npy,['Cat' 'Speech']
melspec_2075.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
melspec_2388.npy,['Speech']
melspec_1688.npy,['Dog' 'Running_water' 'Speech']
melspec_1705.npy,['Blender' 'Speech']
melspec_1096.npy,['Speech']
melspec_465.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1892.npy,['Speech']
melspec_1581.npy,['Speech' 'Vacuum_cleaner']
melspec_2211.npy,['Dishes' 'Frying' 'Speech']
melspec_492.npy,['Speech' 'Vacuum_cleaner']
melspec_408.npy,['Speech']
melspec_1388.npy,['Dishes' 'Speech']
melspec_1611.npy,['Blender' 'Dog' 'Speech']
melspec_878.npy,['Dishes' 'Frying' 'Speech']
melspec_1821.npy,['Blender' 'Speech']
melspec_1952.npy,['Speech' 'Vacuum_cleaner']
melspec_254.npy,['Dog']
melspec_208.npy,['Running_water' 'Speech']
melspec_2216.npy,['Speech']
melspec_1321.npy,['Alarm_bell_ringing' 'Speech']
melspec_729.npy,['Dishes' 'Speech']
melspec_2162.npy,['Speech']
melspec_127.npy,['Cat' 'Speech']
melspec_1123.npy,['Running_water' 'Speech']
melspec_661.npy,['Dishes' 'Speech']
melspec_1680.npy,['Dishes' 'Frying' 'Speech']
melspec_963.npy,['Dishes' 'Speech']
melspec_1503.npy,['Alarm_bell_ringing' 'Speech']
melspec_2326.npy,['Alarm_bell_ringing' 'Speech']
melspec_529.npy,['Speech' 'Vacuum_cleaner']
melspec_1869.npy,['Dishes' 'Frying' 'Speech']
melspec_137.npy,['Speech']
melspec_1436.npy,['Dog' 'Speech']
melspec_1884.npy,['Dishes' 'Frying' 'Speech']
melspec_1739.npy,['Alarm_bell_ringing' 'Speech']
melspec_274.npy,['Alarm_bell_ringing' 'Speech']
melspec_1699.npy,['Speech' 'Vacuum_cleaner']
melspec_1703.npy,['Speech' 'Vacuum_cleaner']
melspec_1490.npy,['Dishes' 'Frying' 'Speech']
melspec_1538.npy,['Running_water' 'Speech']
melspec_2319.npy,['Speech']
melspec_1793.npy,['Speech' 'Vacuum_cleaner']
melspec_671.npy,['Speech']
melspec_1882.npy,['Running_water' 'Speech']
melspec_50.npy,['Speech']
melspec_34.npy,['Speech']
melspec_1398.npy,['Alarm_bell_ringing' 'Speech']
melspec_1568.npy,['Speech' 'Vacuum_cleaner']
melspec_824.npy,['Alarm_bell_ringing' 'Speech']
melspec_1772.npy,['Dishes' 'Frying' 'Speech']
melspec_2251.npy,['Dog' 'Speech']
melspec_361.npy,['Blender' 'Speech']
melspec_392.npy,['Dishes' 'Frying' 'Speech']
melspec_2399.npy,['Speech']
melspec_324.npy,['Speech' 'Vacuum_cleaner']
melspec_1151.npy,['Speech']
melspec_1617.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1792.npy,['Cat' 'Speech']
melspec_2064.npy,['Speech']
melspec_910.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1300.npy,['Blender' 'Speech']
melspec_1366.npy,['Dishes' 'Frying' 'Speech']
melspec_525.npy,['Blender' 'Speech']
melspec_1383.npy,['Cat' 'Speech']
melspec_1076.npy,['Speech']
melspec_67.npy,['Blender' 'Speech']
melspec_2276.npy,['Speech']
melspec_721.npy,['Running_water' 'Speech']
melspec_1234.npy,['Speech']
melspec_1042.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2077.npy,['Dog' 'Speech']
melspec_1726.npy,['Running_water' 'Speech']
melspec_462.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_375.npy,['Speech' 'Vacuum_cleaner']
melspec_1744.npy,['Dishes' 'Frying' 'Speech']
melspec_1874.npy,['Dog' 'Speech']
melspec_832.npy,['Alarm_bell_ringing' 'Speech']
melspec_2023.npy,['Blender' 'Speech']
melspec_191.npy,['silence']
melspec_314.npy,['Alarm_bell_ringing' 'Speech']
melspec_1124.npy,['Running_water' 'Speech']
melspec_1177.npy,['Speech']
melspec_761.npy,['Speech' 'Vacuum_cleaner']
melspec_1087.npy,['Dishes' 'Frying' 'Speech']
melspec_2213.npy,['Running_water' 'Speech']
melspec_280.npy,['Running_water' 'Speech']
melspec_135.npy,['Alarm_bell_ringing' 'Speech']
melspec_779.npy,['Speech']
melspec_495.npy,['Speech']
melspec_715.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_989.npy,['Dishes' 'Frying' 'Speech']
melspec_1584.npy,['Speech' 'Vacuum_cleaner']
melspec_1607.npy,['Speech' 'Vacuum_cleaner']
melspec_1904.npy,['Dog' 'Speech']
melspec_973.npy,['Alarm_bell_ringing' 'Speech']
